Operateur;X;Y;2G;3G;4G;postcode
20801;351846.0;6789148.0;1;1;0;35000
20820;351850.0;6683080.0;1;1;1;44340
20801;351870.0;6788972.0;1;1;0;35000
20820;351877.0;6791248.0;1;1;1;35000
20801;351886.0;6781772.0;1;1;0;35230
20820;351900.0;6781750.0;1;1;0;35230
20801;351908.0;6832149.0;1;1;0;35120
20801;351913.0;6789370.0;0;1;0;35000
20801;351934.0;6789150.0;0;0;0;35000
20810;351940.0;6677112.0;1;1;0;44118
20801;351959.0;6789496.0;1;1;1;35000
20820;351964.0;6789474.0;1;1;1;35000
20815;351991.0;6677125.0;0;1;1;44118
20810;352001.0;6685590.0;1;1;1;44340
20810;352006.0;6788564.0;1;1;1;35000
20820;352009.0;6685595.0;1;1;1;44340
20801;352010.0;6788576.0;1;1;1;35000
20801;352012.0;6788447.0;0;0;0;35000
20801;352014.0;6685599.0;1;1;1;44340
20810;352018.0;6689185.0;1;1;1;44100
20810;352055.0;6789778.0;1;1;1;35000
20820;352056.0;6789775.0;1;1;1;35000
20801;352056.0;6789783.0;1;1;1;35000
20815;352058.0;6789779.0;0;1;1;35000
20801;352082.0;6689855.0;0;1;1;44100
20801;352103.0;6789053.0;1;1;1;35000
20820;352125.0;6687445.0;1;1;1;44100
20801;352128.0;6692893.0;0;1;0;44800
20810;352138.0;6787894.0;1;1;1;35000
20801;352140.0;6690535.0;1;1;1;44100
20801;352143.0;6801841.0;1;1;1;35520
20801;352148.0;6683135.0;1;1;1;44340
20810;352162.0;6683157.0;1;1;1;44340
20820;352171.0;6770349.0;1;1;0;35320
20815;352171.0;6770349.0;0;1;1;35320
20810;352173.0;6770347.0;1;1;0;35320
20801;352181.0;6770358.0;1;1;1;35320
20801;352185.0;6691962.0;1;1;1;44800
20820;352187.0;6789352.0;1;0;0;35000
20801;352207.0;6786867.0;0;1;1;35200
20801;352210.0;6945680.0;1;1;0;50340
20815;352212.0;6690619.0;0;1;1;44100
20820;352213.0;6787703.0;1;1;1;35000
20820;352245.0;6754329.0;1;1;0;35470
20815;352245.0;6754329.0;0;1;1;35470
20801;352257.0;6681670.0;1;1;1;44860
20820;352264.0;6788402.0;1;1;1;35000
20815;352270.0;6788388.0;0;1;1;35000
20810;352271.0;6788421.0;1;1;1;35000
20801;352280.0;6788394.0;1;1;1;35000
20820;352282.0;6336236.0;1;1;1;40170
20810;352298.0;6336236.0;1;1;1;40170
20801;352302.0;6931436.0;1;1;1;50270
20810;352313.0;6931407.0;1;1;0;50270
20815;352334.0;6698366.0;0;1;1;44119
20801;352341.0;6689034.0;1;1;1;44100
20815;352343.0;6689033.0;0;1;1;44100
20820;352415.0;6788918.0;1;1;1;35000
20810;352437.0;6788941.0;1;1;1;35000
20815;352442.0;6788949.0;0;1;1;35000
20801;352442.0;6788951.0;1;1;1;35000
20801;352446.0;6336233.0;1;0;0;40170
20810;352508.0;6683795.0;1;1;1;44340
20801;352525.0;6294081.0;1;1;1;40230
20801;352539.0;6686872.0;1;1;1;44340
20801;352547.0;6792038.0;1;1;1;35700
20810;352565.0;6692035.0;1;1;1;44800
20810;352586.0;6690026.0;1;1;1;44100
20815;352586.0;6690231.0;0;1;1;44100
20820;352595.0;6706215.0;1;1;1;44119
20810;352596.0;6706216.0;1;1;0;44119
20820;352604.0;6786635.0;1;1;1;35200
20820;352610.0;6688101.0;1;1;1;44100
20801;352613.0;6939423.0;1;1;0;50340
20810;352619.0;6688095.0;1;1;1;44100
20801;352624.0;6688100.0;1;1;1;44100
20810;352624.0;6790213.0;1;1;1;35700
20815;352625.0;6688098.0;0;1;1;44100
20801;352630.0;6790140.0;0;1;0;35700
20801;352655.0;6690051.0;1;1;1;44100
20810;352677.0;6577462.0;1;1;1;17590
20820;352678.0;6577463.0;1;1;1;17590
20820;352684.0;6679285.0;1;1;1;44860
20820;352713.0;6790122.0;1;1;1;35700
20810;352715.0;6787461.0;1;1;1;35000
20801;352719.0;6787465.0;1;1;1;35000
20815;352722.0;6790057.0;0;1;1;35700
20810;352731.0;6693715.0;0;1;1;44700
20801;352733.0;6693716.0;1;1;1;44700
20810;352766.0;6688964.0;1;1;1;44100
20820;352767.0;6685158.0;1;1;1;44340
20820;352767.0;6688969.0;1;1;1;44100
20801;352773.0;6685068.0;1;1;1;44340
20801;352799.0;6789786.0;1;1;1;35700
20801;352819.0;6686209.0;1;1;0;44340
20801;352853.0;6609974.0;1;1;0;85440
20820;352854.0;6609973.0;1;1;0;85440
20815;352854.0;6609974.0;0;1;0;85440
20801;352859.0;6688362.0;1;1;1;44100
20810;352861.0;6609973.0;1;1;0;85440
20820;352867.0;6791929.0;1;1;1;35700
20801;352874.0;6787958.0;0;1;1;35000
20810;352915.0;6668537.0;1;1;1;44310
20801;352932.0;6690107.0;1;1;0;44100
20815;352932.0;6945591.0;0;1;0;50340
20810;352934.0;6684027.0;1;1;1;44340
20810;352938.0;6945582.0;1;1;0;50340
20801;352945.0;6684013.0;1;1;1;44340
20801;352949.0;6274419.0;1;1;1;64240
20820;352953.0;6274420.0;1;1;1;64240
20810;352953.0;6274420.0;1;1;1;64240
20801;352957.0;6692191.0;1;1;1;44800
20815;352958.0;6692197.0;0;1;1;44800
20810;352962.0;6789672.0;1;1;1;35000
20801;352987.0;6304776.0;1;1;0;40140
20801;352987.0;6304776.0;0;1;0;40140
20801;352987.0;6786856.0;1;1;0;35200
20810;352994.0;6304733.0;1;1;1;40140
20820;352994.0;6304783.0;1;1;1;40140
20801;352996.0;6786453.0;1;1;1;35200
20815;352998.0;6304772.0;0;1;1;40140
20810;353012.0;6692524.0;1;1;1;44700
20815;353023.0;6684155.0;0;1;1;44340
20815;353052.0;6787421.0;0;1;1;35200
20801;353054.0;6803633.0;1;1;0;35520
20810;353067.0;6695802.0;1;1;1;44700
20815;353069.0;6788382.0;0;1;1;35000
20801;353074.0;6788393.0;1;1;0;35000
20820;353078.0;6788385.0;1;1;1;35000
20810;353078.0;6788385.0;1;1;1;35000
20801;353081.0;6695813.0;1;1;1;44700
20801;353102.0;6791161.0;1;1;1;35700
20801;353116.0;6791117.0;0;0;1;35700
20810;353122.0;6788845.0;1;1;1;35000
20801;353123.0;6785680.0;1;1;0;35230
20801;353123.0;6788843.0;1;1;1;35000
20801;353142.0;6688772.0;1;1;1;44100
20815;353147.0;6689393.0;0;1;1;44100
20801;353158.0;6787463.0;1;1;0;35200
20801;353176.0;6679737.0;1;1;1;44860
20810;353178.0;6790605.0;1;1;1;35700
20815;353179.0;6790608.0;0;1;1;35700
20801;353181.0;6687842.0;0;1;1;44100
20810;353182.0;6679733.0;1;1;1;44860
20815;353182.0;6688747.0;0;1;1;44100
20801;353197.0;6686779.0;0;1;1;44400
20810;353201.0;6686782.0;1;1;1;44400
20810;353204.0;6789683.0;1;1;1;35000
20801;353227.0;6789366.0;0;0;0;35000
20801;353227.0;6789366.0;1;1;1;35000
20815;353230.0;6691157.0;0;1;1;44100
20810;353230.0;6691157.0;1;1;1;44100
20820;353237.0;6788914.0;1;1;1;35000
20810;353270.0;6688265.0;0;1;1;44100
20801;353275.0;6688241.0;1;1;1;44100
20801;353331.0;6777636.0;1;1;0;35230
20801;353333.0;6790729.0;1;1;1;35700
20820;353335.0;6691253.0;1;1;1;44100
20810;353335.0;6701282.0;1;1;1;44119
20815;353337.0;6701276.0;0;1;0;44119
20801;353346.0;6701282.0;1;1;0;44119
20820;353390.0;6785555.0;1;1;1;35230
20810;353424.0;6764649.0;1;1;1;35320
20810;353432.0;6288817.0;1;1;1;40230
20810;353433.0;6775566.0;1;1;1;35230
20815;353434.0;6686921.0;0;1;1;44340
20801;353434.0;6790214.0;1;1;1;35700
20815;353435.0;6673973.0;0;1;1;44118
20815;353436.0;6775593.0;0;1;1;35230
20820;353444.0;6673985.0;1;1;1;44118
20801;353454.0;6288742.0;1;1;0;40230
20801;353455.0;6691014.0;1;1;1;44100
20801;353463.0;6582293.0;1;1;1;17880
20820;353483.0;6288759.0;1;1;1;40230
20820;353518.0;6688904.0;1;1;1;44300
20801;353618.0;6689344.0;1;1;1;44100
20801;353683.0;6691771.0;1;1;1;44300
20810;353706.0;6688034.0;1;1;1;44100
20820;353709.0;6688031.0;1;1;1;44100
20820;353744.0;6789789.0;1;1;1;35700
20810;353760.0;6786465.0;1;1;1;35200
20810;353761.0;6787843.0;1;1;1;35000
20815;353763.0;6786465.0;0;1;1;35200
20801;353764.0;6787843.0;1;1;1;35000
20810;353802.0;6688455.0;1;0;0;44100
20801;353806.0;6694899.0;1;1;1;44300
20801;353815.0;6789141.0;1;1;1;35000
20801;353827.0;6672765.0;1;1;0;44140
20810;353829.0;6789107.0;0;1;1;35000
20810;353831.0;6957886.0;1;1;0;50440
20801;353837.0;6293891.0;0;1;0;40230
20820;353841.0;6687170.0;1;1;1;44400
20801;353843.0;6692140.0;1;1;1;44300
20810;353848.0;6692139.0;1;1;0;44300
20810;353851.0;6691390.0;1;1;1;44100
20801;353858.0;6786473.0;1;1;1;35200
20810;353892.0;6688644.0;1;1;1;44100
20801;353894.0;6688646.0;1;1;1;44100
20801;353920.0;6688446.0;0;1;1;44100
20801;353921.0;6811645.0;1;1;1;35440
20815;353928.0;6690083.0;0;1;1;44000
20801;353931.0;6690087.0;1;1;1;44000
20815;353934.0;6626243.0;0;1;1;85190
20820;353939.0;6690568.0;1;1;1;44000
20810;353939.0;6789876.0;1;1;1;35700
20801;353954.0;6787326.0;1;1;0;35200
20815;353957.0;6688671.0;0;1;1;44100
20810;353962.0;6690581.0;1;1;1;44000
20810;353981.0;6694611.0;1;1;1;44300
20801;353982.0;6797373.0;1;1;1;35830
20815;353985.0;6694614.0;0;1;1;44300
20820;353992.0;6694618.0;1;1;1;44300
20801;353994.0;6633478.0;1;1;0;85190
20815;353994.0;6932141.0;0;1;1;50270
20801;353996.0;6932143.0;1;1;0;50270
20810;353999.0;6791113.0;1;1;1;35700
20820;354001.0;6791115.0;1;1;1;35700
20815;354001.0;6791116.0;0;1;1;35700
20820;354005.0;6786635.0;1;1;1;35200
20801;354009.0;6687107.0;1;1;1;44400
20801;354032.0;6694132.0;0;1;1;44300
20801;354038.0;6792558.0;1;1;1;35700
20810;354046.0;6687034.0;1;1;1;44400
20810;354053.0;6792538.0;1;1;1;35700
20810;354080.0;6581939.0;1;1;1;17880
20820;354084.0;6581928.0;1;1;1;17880
20801;354131.0;6685652.0;0;1;1;44400
20810;354194.0;6689447.0;1;1;1;44000
20820;354204.0;6693029.0;1;1;1;44300
20815;354205.0;6693033.0;0;1;1;44300
20801;354208.0;6693040.0;1;1;1;44300
20810;354211.0;6693035.0;1;1;1;44300
20820;354219.0;6689417.0;1;1;1;44000
20815;354222.0;6789616.0;0;1;1;35700
20801;354264.0;6690661.0;1;1;1;44000
20801;354271.0;6617618.0;1;1;1;85430
20810;354333.0;6789648.0;1;1;1;35700
20820;354346.0;6691459.0;1;1;1;44300
20815;354346.0;6691467.0;0;1;1;44300
20801;354460.0;6689712.0;1;1;1;44000
20810;354461.0;6689706.0;1;1;1;44000
20820;354471.0;6689695.0;1;1;1;44000
20801;354497.0;6342181.0;1;1;1;40170
20801;354501.0;6689281.0;1;1;1;44100
20810;354502.0;6688924.0;1;1;1;44100
20801;354510.0;6791604.0;0;1;1;35700
20815;354551.0;6690522.0;0;1;0;44000
20820;354583.0;6811765.0;1;1;0;35440
20810;354618.0;6811757.0;1;1;0;35440
20810;354622.0;6317546.0;1;1;1;40550
20820;354622.0;6317566.0;1;1;1;40550
20801;354622.0;6684419.0;0;1;1;44400
20801;354623.0;6689315.0;1;1;0;44000
20810;354631.0;6579778.0;1;1;1;17880
20820;354633.0;6579776.0;1;1;1;17880
20801;354635.0;6317555.0;1;1;1;40550
20820;354642.0;6689046.0;1;1;1;44000
20815;354670.0;6689335.0;0;1;1;44000
20820;354679.0;6689349.0;0;1;1;44000
20810;354686.0;6788685.0;1;1;1;35000
20815;354691.0;6787662.0;0;1;1;35000
20801;354692.0;6787665.0;1;1;1;35000
20801;354695.0;6788700.0;1;1;1;35000
20820;354714.0;6685427.0;1;1;1;44400
20810;354717.0;6685420.0;1;1;1;44400
20815;354719.0;6685422.0;0;1;1;44400
20820;354719.0;6690897.0;1;1;1;44000
20801;354719.0;6690898.0;1;1;1;44000
20801;354720.0;6685424.0;1;1;1;44400
20801;354724.0;6688927.0;1;1;1;44000
20801;354729.0;6675611.0;1;1;0;44118
20815;354738.0;6693792.0;0;1;1;44300
20801;354739.0;6693796.0;1;1;1;44300
20810;354740.0;6693793.0;1;1;1;44300
20810;354741.0;6689468.0;1;0;0;44000
20801;354750.0;6790522.0;1;1;1;35700
20820;354773.0;6721124.0;1;1;1;44390
20801;354778.0;6790026.0;1;1;1;35700
20810;354781.0;6789998.0;1;1;1;35700
20820;354794.0;6629746.0;1;1;1;85190
20810;354799.0;6629745.0;1;1;1;85190
20801;354799.0;6629746.0;1;1;0;85190
20815;354799.0;6629894.0;0;1;1;85190
20820;354809.0;6237675.0;1;1;1;64220
20815;354812.0;6721101.0;0;1;1;44390
20801;354814.0;6721107.0;1;1;1;44390
20810;354815.0;6721117.0;1;1;1;44390
20810;354853.0;6689170.0;0;1;1;44000
20820;354864.0;6690116.0;1;1;1;44000
20810;354873.0;6237769.0;1;1;1;64220
20810;354873.0;6689398.0;0;1;1;44000
20801;354879.0;6690131.0;0;1;1;44000
20801;354882.0;6689321.0;1;1;1;44000
20801;354887.0;6688227.0;0;0;1;44200
20810;354888.0;6689316.0;1;1;1;44000
20801;354941.0;6792360.0;1;1;0;35700
20810;354951.0;6792369.0;1;1;1;35700
20815;354952.0;6689925.0;0;1;1;44000
20810;354953.0;6689881.0;1;1;1;44000
20801;354954.0;6689898.0;1;1;1;44000
20801;354968.0;6308212.0;1;1;0;40140
20820;354969.0;6689162.0;1;1;1;44000
20820;354975.0;6787235.0;1;0;0;35000
20820;354978.0;6689401.0;1;1;1;44000
20801;355007.0;6695354.0;0;1;1;44240
20820;355012.0;6689212.0;1;0;1;44000
20820;355017.0;6689270.0;1;0;1;44000
20820;355029.0;6694416.0;1;1;1;44300
20810;355044.0;6689260.0;1;0;0;44000
20810;355046.0;6294434.0;1;1;1;40230
20810;355049.0;6797045.0;1;1;1;35830
20820;355052.0;6797050.0;1;1;1;35830
20801;355053.0;6797051.0;1;1;1;35830
20810;355055.0;6788197.0;0;1;0;35000
20820;355057.0;6294442.0;1;1;0;40230
20815;355058.0;6294442.0;0;1;1;40230
20801;355067.0;6677780.0;1;1;0;44860
20810;355070.0;6689626.0;1;0;0;44000
20810;355073.0;6688012.0;1;1;1;44300
20801;355081.0;6689175.0;0;0;0;44000
20801;355086.0;6690680.0;1;1;1;44000
20810;355094.0;6690677.0;1;1;1;44000
20801;355101.0;6325114.0;1;1;0;40560
20810;355105.0;6688836.0;1;1;1;44000
20815;355105.0;6688840.0;0;1;1;44000
20820;355108.0;6325084.0;1;1;1;40560
20810;355108.0;6325084.0;1;1;1;40560
20801;355114.0;6688821.0;1;1;1;44000
20801;355114.0;6786546.0;1;1;1;35200
20801;355118.0;6691588.0;1;1;1;44300
20801;355133.0;6791409.0;1;1;1;35700
20810;355143.0;6692368.0;1;1;1;44300
20801;355146.0;6692062.0;1;1;1;44300
20815;355151.0;6692064.0;0;1;1;44300
20801;355158.0;6692406.0;0;0;0;44300
20820;355161.0;6689418.0;1;0;1;44000
20820;355173.0;6689123.0;1;1;1;44000
20801;355178.0;6787627.0;1;1;1;35000
20820;355184.0;6691278.0;1;1;1;44000
20801;355187.0;6294820.0;1;1;0;40230
20815;355192.0;6268881.0;0;1;1;64240
20820;355193.0;6268875.0;1;1;1;64240
20810;355193.0;6268879.0;1;1;1;64240
20801;355195.0;6238843.0;1;1;1;64220
20810;355203.0;6689267.0;0;1;0;44000
20801;355222.0;6689653.0;0;0;0;44000
20810;355230.0;6691580.0;1;1;1;44300
20801;355233.0;6787942.0;1;1;1;35000
20820;355236.0;6691567.0;1;1;1;44300
20801;355252.0;6689194.0;1;1;1;44000
20820;355253.0;6687756.0;0;1;0;44200
20810;355291.0;6791404.0;1;1;1;35700
20820;355297.0;6689268.0;1;1;1;44000
20815;355301.0;6683369.0;0;1;1;44400
20801;355309.0;6690092.0;0;1;1;44000
20810;355316.0;6687017.0;1;1;1;44400
20801;355323.0;6687016.0;1;1;1;44400
20820;355341.0;6689352.0;1;1;1;44000
20810;355345.0;6788540.0;0;1;0;35510
20810;355355.0;6787429.0;1;1;1;35000
20820;355356.0;6787446.0;1;1;1;35000
20810;355366.0;6785417.0;1;1;1;35135
20815;355393.0;6785409.0;0;1;1;35135
20810;355404.0;6694313.0;0;1;0;44300
20810;355421.0;6694309.0;0;1;0;44300
20820;355426.0;6690336.0;1;1;1;44000
20810;355429.0;6687943.0;1;1;1;44200
20801;355433.0;6606952.0;1;1;1;85440
20815;355435.0;6606952.0;0;1;1;85440
20810;355435.0;6693112.0;1;1;1;44300
20820;355492.0;6686189.0;1;1;1;44400
20810;355495.0;6689406.0;1;0;0;44000
20815;355515.0;6690989.0;0;1;1;44000
20810;355518.0;6698284.0;1;1;1;44240
20810;355523.0;6690982.0;1;1;1;44000
20801;355526.0;6690993.0;1;1;1;44000
20801;355528.0;6686430.0;1;1;1;44400
20801;355530.0;6698274.0;1;1;1;44240
20820;355531.0;6690945.0;1;1;1;44000
20815;355536.0;6689510.0;0;1;1;44000
20801;355545.0;6689527.0;1;1;1;44000
20801;355551.0;6689243.0;0;1;0;44000
20820;355551.0;6698299.0;1;1;1;44240
20810;355553.0;6688832.0;1;1;1;44000
20801;355563.0;6689478.0;0;1;1;44000
20801;355570.0;6689214.0;0;1;0;44000
20810;355581.0;6689506.0;1;1;1;44000
20820;355594.0;6689493.0;1;1;1;44000
20810;355646.0;6689437.0;1;0;0;44000
20820;355668.0;6683315.0;1;1;1;44400
20801;355670.0;6692559.0;0;1;1;44300
20820;355671.0;6692557.0;1;1;1;44300
20801;355676.0;6693724.0;1;1;1;44300
20801;355688.0;6741419.0;1;1;0;44590
20820;355690.0;6693312.0;1;1;1;44300
20820;355691.0;6610242.0;1;1;1;85540
20810;355706.0;6610237.0;1;1;1;85540
20801;355726.0;6788290.0;1;1;1;35510
20820;355731.0;6827513.0;1;1;1;35270
20810;355733.0;6827518.0;1;1;1;35270
20810;355754.0;6693663.0;1;1;0;44300
20820;355760.0;6597876.0;1;1;1;85560
20810;355760.0;6597876.0;1;1;1;85560
20801;355765.0;6786287.0;1;1;1;35135
20820;355800.0;6687246.0;1;0;0;44400
20820;355800.0;6688126.0;1;1;1;44200
20810;355803.0;6688126.0;1;1;1;44200
20801;355823.0;6694606.0;1;1;0;44240
20801;355838.0;6688163.0;1;1;1;44200
20810;355840.0;6689178.0;1;1;0;44000
20801;355858.0;6687881.0;0;1;1;44200
20801;355889.0;6689214.0;1;1;0;44000
20820;355905.0;6635882.0;1;1;1;85190
20810;355905.0;6635882.0;1;1;1;85190
20815;355906.0;6635883.0;0;1;1;85190
20810;355916.0;6790560.0;1;1;1;35510
20815;355917.0;6790560.0;0;1;1;35510
20801;355918.0;6790563.0;1;1;1;35510
20820;355928.0;6790565.0;1;1;1;35510
20810;355944.0;6690366.0;1;1;1;44000
20801;355945.0;6690370.0;1;1;1;44000
20810;355968.0;6685522.0;1;1;1;44400
20801;356028.0;6683898.0;1;1;1;44400
20820;356033.0;6688424.0;1;1;1;44200
20810;356038.0;6688736.0;1;1;1;44000
20801;356041.0;6688734.0;1;1;1;44000
20815;356047.0;6685910.0;0;1;1;44400
20820;356054.0;6689022.0;1;1;1;44000
20815;356075.0;6690040.0;0;1;0;44000
20820;356079.0;6685884.0;1;1;1;44400
20810;356079.0;6685887.0;1;1;1;44400
20801;356080.0;6685891.0;1;1;1;44400
20801;356080.0;6690047.0;1;1;1;44000
20820;356083.0;6690036.0;1;1;1;44000
20810;356107.0;6690021.0;1;1;1;44000
20820;356171.0;6624961.0;1;1;1;85430
20810;356192.0;6624934.0;1;1;1;85430
20801;356203.0;6690652.0;0;1;1;44000
20801;356227.0;6657656.0;1;0;0;85620
20820;356228.0;6657635.0;1;1;0;85620
20820;356242.0;6696080.0;1;1;1;44240
20820;356249.0;6787935.0;1;1;1;35510
20801;356250.0;6597403.0;1;1;1;85560
20801;356260.0;6639919.0;1;1;1;85170
20801;356261.0;6696107.0;1;1;1;44240
20801;356266.0;6789426.0;1;1;0;35510
20801;356268.0;6787283.0;1;1;1;35135
20810;356273.0;6787272.0;1;1;1;35135
20801;356293.0;6791587.0;1;1;1;35510
20815;356297.0;6787479.0;0;1;1;35135
20801;356363.0;6687044.0;1;1;0;44300
20820;356380.0;6786465.0;1;1;1;35135
20810;356384.0;6688206.0;1;1;1;44200
20801;356384.0;6689061.0;0;0;0;44000
20801;356384.0;6689062.0;1;1;1;44000
20820;356386.0;6689056.0;1;1;1;44000
20820;356392.0;6685001.0;1;1;1;44400
20810;356394.0;6689049.0;1;1;1;44000
20801;356396.0;6786477.0;0;1;1;35135
20810;356396.0;6788241.0;1;1;1;35510
20820;356399.0;6682914.0;1;1;1;44400
20810;356402.0;6682908.0;1;1;1;44400
20801;356408.0;6682916.0;1;1;1;44400
20801;356423.0;6688981.0;1;0;0;44000
20815;356435.0;6788174.0;0;1;1;35510
20801;356443.0;6685029.0;1;1;0;44400
20801;356449.0;6663570.0;1;1;0;85660
20810;356459.0;6694940.0;1;1;1;44240
20801;356472.0;6692163.0;1;1;1;44300
20815;356473.0;6692162.0;0;1;1;44300
20810;356492.0;6689597.0;1;1;1;44000
20801;356495.0;6689589.0;1;1;1;44000
20815;356495.0;6689600.0;0;1;1;44000
20820;356496.0;6689600.0;1;1;1;44000
20820;356508.0;6249128.0;1;0;0;64780
20815;356513.0;6687939.0;0;1;1;44200
20801;356524.0;6687936.0;1;1;1;44200
20801;356524.0;6687936.0;1;0;0;44200
20801;356527.0;6691283.0;1;1;1;44000
20810;356528.0;6696974.0;1;1;1;44240
20801;356644.0;6681161.0;1;1;1;44840
20801;356666.0;6800610.0;1;1;0;35250
20810;356673.0;6800604.0;1;1;1;35250
20820;356699.0;6688967.0;1;1;1;44000
20820;356729.0;6640119.0;1;1;1;85170
20801;356734.0;6766103.0;1;1;1;35320
20810;356743.0;6640132.0;1;1;1;85170
20815;356745.0;6640125.0;0;1;1;85170
20820;356755.0;6692237.0;1;1;1;44300
20810;356808.0;6692214.0;1;1;1;44300
20801;356816.0;6786064.0;1;1;1;35135
20810;356834.0;6691096.0;1;1;1;44000
20815;356835.0;6691098.0;0;1;1;44000
20820;356840.0;6944540.0;1;1;0;50340
20815;356841.0;6944540.0;0;1;0;50340
20801;356852.0;6355429.0;1;1;1;40200
20810;356856.0;6688056.0;1;1;1;44200
20801;356860.0;6688050.0;1;1;1;44200
20801;356929.0;6685936.0;1;1;1;44400
20801;357004.0;6672310.0;1;1;1;44140
20815;357006.0;6672309.0;0;1;1;44140
20810;357030.0;6663841.0;1;1;0;85660
20820;357030.0;6663843.0;1;1;0;85660
20815;357042.0;6663826.0;0;1;1;85660
20801;357105.0;6793067.0;0;1;0;35510
20810;357127.0;6658523.0;1;1;0;85620
20801;357132.0;6690790.0;1;1;1;44000
20810;357137.0;6689162.0;1;1;1;44000
20801;357139.0;6689755.0;1;1;0;44000
20801;357149.0;6684113.0;1;1;1;44400
20801;357173.0;6689100.0;1;1;1;44000
20810;357236.0;6680749.0;0;1;0;44840
20815;357262.0;6687141.0;0;1;1;44200
20810;357273.0;6687158.0;1;1;1;44200
20820;357278.0;6687164.0;1;1;1;44200
20801;357278.0;6692062.0;1;1;1;44300
20815;357279.0;6692061.0;0;1;0;44300
20810;357284.0;6692063.0;1;1;1;44300
20810;357357.0;6789127.0;0;1;0;35510
20801;357383.0;6686900.0;1;1;1;44200
20815;357393.0;6689840.0;0;1;1;44000
20810;357401.0;6286070.0;1;1;1;40390
20810;357401.0;6651380.0;1;1;0;85170
20801;357413.0;6789162.0;1;1;1;35510
20801;357419.0;6286208.0;1;1;1;40390
20810;357419.0;6691077.0;1;1;1;44300
20801;357419.0;6694079.0;0;0;0;44300
20815;357421.0;6286209.0;0;1;1;40390
20820;357426.0;6286126.0;1;1;1;40390
20810;357432.0;6690200.0;1;1;1;44000
20801;357434.0;6690207.0;0;1;1;44000
20820;357435.0;6355519.0;1;1;1;40200
20810;357435.0;6355524.0;1;1;1;40200
20815;357438.0;6355520.0;0;1;1;40200
20820;357440.0;6690225.0;1;1;1;44000
20801;357450.0;6648408.0;1;1;0;85170
20815;357452.0;6648407.0;0;1;1;85170
20820;357462.0;6781849.0;1;1;1;35770
20801;357463.0;6781856.0;1;1;1;35770
20810;357508.0;6686352.0;1;1;1;44200
20801;357523.0;6789643.0;1;1;0;35510
20810;357524.0;6789638.0;1;1;1;35510
20815;357525.0;6789639.0;0;1;0;35510
20801;357576.0;6694151.0;1;1;1;44300
20810;357587.0;6694127.0;1;1;1;44300
20820;357587.0;6694132.0;1;1;1;44300
20820;357593.0;6823054.0;1;1;0;35560
20810;357593.0;6823054.0;1;1;0;35560
20815;357594.0;6823054.0;0;1;0;35560
20801;357595.0;6823056.0;1;1;0;35560
20810;357613.0;6680478.0;0;1;1;44840
20815;357620.0;6782233.0;0;1;1;35770
20820;357631.0;6775144.0;1;1;1;35150
20815;357643.0;6775130.0;0;1;1;35150
20810;357646.0;6782231.0;1;1;1;35770
20820;357647.0;6647921.0;1;1;1;85170
20810;357647.0;6647921.0;1;1;1;85170
20801;357699.0;6693527.0;1;1;1;44300
20810;357704.0;6777285.0;1;0;0;35230
20815;357709.0;6693518.0;0;1;1;44300
20820;357785.0;6616987.0;1;1;1;85430
20810;357785.0;6616987.0;1;1;1;85430
20810;357813.0;6578753.0;1;1;1;17111
20810;357830.0;6690694.0;1;1;1;44300
20820;357830.0;6790245.0;1;1;1;35510
20820;357831.0;6578735.0;1;1;1;17111
20801;357835.0;6578736.0;1;1;1;17111
20801;357837.0;6790156.0;1;1;1;35510
20810;357882.0;6791915.0;1;1;1;35510
20820;357890.0;6692939.0;1;1;1;44300
20815;357896.0;6691194.0;0;1;1;44300
20801;357896.0;6691197.0;1;1;1;44300
20801;357899.0;6692901.0;1;1;1;44300
20810;357918.0;6691188.0;1;1;1;44300
20801;357931.0;6693779.0;1;1;0;44300
20801;357978.0;6690082.0;1;1;1;44000
20810;357982.0;6692985.0;1;1;1;44300
20820;358017.0;6689382.0;1;0;1;44000
